date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,dias,peso_tiempo,peso_torneo,peso_total
2024-10-10,Qatar,Kyrgyzstan,3.0,1.0,FIFA World Cup qualification,Doha,Qatar,False,623,0.2876531111451154,1.5,0.43147966671767307
2024-09-10,North Korea,Qatar,2.0,2.0,FIFA World Cup qualification,Vientiane,Laos,True,653,0.27090149805163766,1.5,0.4063522470774565
2024-09-05,Qatar,United Arab Emirates,1.0,3.0,FIFA World Cup qualification,Al Rayyan,Qatar,False,658,0.2682059831084244,1.5,0.4023089746626366
2024-06-11,Qatar,India,2.0,1.0,FIFA World Cup qualification,Al Rayyan,Qatar,False,744,0.22582385189647586,1.5,0.33873577784471376
2024-06-06,Afghanistan,Qatar,0.0,0.0,FIFA World Cup qualification,Al Hofuf,Saudi Arabia,True,749,0.22357686702670268,1.5,0.33536530054005403
2024-03-26,Kuwait,Qatar,1.0,2.0,FIFA World Cup qualification,Al Farwaniyah,Kuwait,False,821,0.1935924699078839,1.5,0.29038870486182583
2026-06-06,Australia,Switzerland,1.0,1.0,Friendly,San Diego,United States,True,19,0.9627129408911995,0.75,0.7220347056683997
2026-05-31,Switzerland,Jordan,4.0,1.0,Friendly,St. Gallen,Switzerland,False,25,0.951229424500714,0.75,0.7134220683755355
2026-03-31,Norway,Switzerland,0.0,0.0,Friendly,Oslo,Norway,False,86,0.8419791731684999,0.75,0.631484379876375
2026-03-27,Switzerland,Germany,3.0,4.0,Friendly,Basel,Switzerland,False,90,0.835270211411272,0.75,0.626452658558454
2025-11-18,Kosovo,Switzerland,1.0,1.0,FIFA World Cup qualification,Pristina,Kosovo,False,219,0.6453257828572946,1.5,0.9679886742859418
2025-11-15,Switzerland,Sweden,4.0,1.0,FIFA World Cup qualification,Geneva,Switzerland,False,222,0.6414654208273198,1.5,0.9621981312409797
2025-10-13,Slovenia,Switzerland,0.0,0.0,FIFA World Cup qualification,Ljubljana,Slovenia,False,255,0.6004955788122659,1.5,0.9007433682183988
2025-10-10,Sweden,Switzerland,0.0,2.0,FIFA World Cup qualification,Solna,Sweden,False,258,0.596903392674358,1.5,0.8953550890115369
2025-09-08,Switzerland,Slovenia,3.0,0.0,FIFA World Cup qualification,Basel,Switzerland,False,290,0.559898366565402,1.5,0.8398475498481031
2025-09-05,Switzerland,Kosovo,4.0,0.0,FIFA World Cup qualification,Basel,Switzerland,False,293,0.5565490344104649,1.5,0.8348235516156973
2025-06-10,United States,Switzerland,0.0,4.0,Friendly,Nashville,United States,False,380,0.46766642700990924,0.75,0.35074982025743195
2025-03-25,Switzerland,Luxembourg,3.0,1.0,Friendly,St. Gallen,Switzerland,False,457,0.4009173430419921,0.75,0.3006880072814941
2025-03-21,Northern Ireland,Switzerland,1.0,1.0,Friendly,Belfast,Northern Ireland,False,461,0.39772279950933415,0.75,0.2982920996320006
2024-11-18,Spain,Switzerland,3.0,2.0,UEFA Nations League,Santa Cruz de Tenerife,Spain,False,584,0.3109882962959281,1.1,0.34208712592552093
2024-11-15,Switzerland,Serbia,1.0,1.0,UEFA Nations League,Zürich,Switzerland,False,587,0.30912795312868047,1.1,0.3400407484415485
2024-10-15,Switzerland,Denmark,2.0,2.0,UEFA Nations League,St. Gallen,Switzerland,False,618,0.2905440729744046,1.1,0.31959848027184506
2024-10-12,Serbia,Switzerland,2.0,0.0,UEFA Nations League,Leskovac,Serbia,False,621,0.28880602788595566,1.1,0.3176866306745513
2024-09-08,Switzerland,Spain,1.0,4.0,UEFA Nations League,Geneva,Switzerland,False,655,0.2698200563846868,1.1,0.2968020620231555
2024-09-05,Denmark,Switzerland,2.0,0.0,UEFA Nations League,Copenhagen,Denmark,False,658,0.2682059831084244,1.1,0.2950265814192669
2024-07-06,England,Switzerland,1.0,1.0,UEFA Euro,Düsseldorf,Germany,True,719,0.23740208837106508,1.3,0.30862271488238463
2024-06-29,Switzerland,Italy,2.0,0.0,UEFA Euro,Berlin,Germany,True,726,0.2341016163455822,1.3,0.30433210124925686
2024-06-23,Germany,Switzerland,1.0,1.0,UEFA Euro,Frankfurt,Germany,False,732,0.23130918504632592,1.3,0.3007019405602237
2024-06-19,Scotland,Switzerland,1.0,1.0,UEFA Euro,Cologne,Germany,True,736,0.22946609376090668,1.3,0.2983059218891787
2024-06-15,Hungary,Switzerland,1.0,3.0,UEFA Euro,Cologne,Germany,True,740,0.22763768838381274,1.3,0.2959289948989566
2024-06-08,Switzerland,Austria,1.0,1.0,Friendly,St. Gallen,Switzerland,False,747,0.22447296549695234,0.75,0.16835472412271424
2024-06-04,Switzerland,Estonia,4.0,0.0,Friendly,Lucerne,Switzerland,False,751,0.22268434579109508,0.75,0.1670132593433213
2026-06-24,Scotland,Brazil,0.0,3.0,FIFA World Cup,Miami Gardens,United States,True,1,0.9980019986673331,1.5,1.4970029980009996
2026-06-19,Brazil,Haiti,3.0,0.0,FIFA World Cup,Philadelphia,United States,True,6,0.9880717128619305,1.5,1.4821075692928958
2026-06-13,Brazil,Morocco,1.0,1.0,FIFA World Cup,East Rutherford,United States,True,12,0.9762857097579093,1.5,1.464428564636864
2026-06-06,Brazil,Egypt,2.0,1.0,Friendly,Cleveland,United States,True,19,0.9627129408911995,0.75,0.7220347056683997
2026-05-31,Brazil,Panama,6.0,2.0,Friendly,Rio de Janeiro,Brazil,False,25,0.951229424500714,0.75,0.7134220683755355
2026-03-31,Brazil,Croatia,3.0,1.0,Friendly,Orlando,United States,True,86,0.8419791731684999,0.75,0.631484379876375
2026-03-26,Brazil,France,1.0,2.0,Friendly,Foxborough,United States,True,91,0.8336013404157353,0.75,0.6252010053118014
2025-11-18,Brazil,Tunisia,1.0,1.0,Friendly,Lille,France,True,219,0.6453257828572946,0.75,0.4839943371429709
2025-11-15,Brazil,Senegal,2.0,0.0,Friendly,London,England,True,222,0.6414654208273198,0.75,0.4810990656204899
2025-10-14,Japan,Brazil,3.0,2.0,Kirin Cup,Tokyo,Japan,False,254,0.6016977717621094,0.75,0.451273328821582
2025-09-09,Bolivia,Brazil,1.0,0.0,FIFA World Cup qualification,El Alto,Bolivia,False,289,0.5610192838421706,1.5,0.8415289257632559
2025-09-04,Brazil,Chile,3.0,0.0,FIFA World Cup qualification,Rio de Janeiro,Brazil,False,294,0.5554370486980182,1.5,0.8331555730470274
2025-06-10,Brazil,Paraguay,1.0,0.0,FIFA World Cup qualification,São Paulo,Brazil,False,380,0.46766642700990924,1.5,0.7014996405148639
2025-06-05,Ecuador,Brazil,0.0,0.0,FIFA World Cup qualification,Guayaquil,Ecuador,False,385,0.46301306831122807,1.5,0.6945196024668421
2025-03-25,Argentina,Brazil,4.0,1.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,457,0.4009173430419921,1.5,0.6013760145629882
2025-03-20,Brazil,Colombia,2.0,1.0,FIFA World Cup qualification,Brasília,Brazil,False,462,0.39692814882588245,1.5,0.5953922232388237
2024-11-19,Brazil,Uruguay,1.0,1.0,FIFA World Cup qualification,Salvador,Brazil,False,583,0.31161089527997105,1.5,0.4674163429199566
2024-11-14,Venezuela,Brazil,1.0,1.0,FIFA World Cup qualification,Maturín,Venezuela,False,588,0.3085103150663647,1.5,0.4627654725995471
2024-10-15,Brazil,Peru,4.0,0.0,FIFA World Cup qualification,Brasília,Brazil,False,618,0.2905440729744046,1.5,0.43581610946160687
2024-10-10,Chile,Brazil,1.0,2.0,FIFA World Cup qualification,Santiago,Chile,False,623,0.2876531111451154,1.5,0.43147966671767307
2024-09-10,Paraguay,Brazil,1.0,0.0,FIFA World Cup qualification,Asunción,Paraguay,False,653,0.27090149805163766,1.5,0.4063522470774565
2024-09-06,Brazil,Ecuador,1.0,0.0,FIFA World Cup qualification,Curitiba,Brazil,False,657,0.26874293184439435,1.5,0.4031143977665915
2024-07-06,Uruguay,Brazil,0.0,0.0,Copa América,Las Vegas,United States,True,719,0.23740208837106508,0.75,0.17805156627829882
2024-07-02,Brazil,Colombia,1.0,1.0,Copa América,Santa Clara,United States,True,723,0.23551044831306475,0.75,0.17663283623479856
2024-06-28,Paraguay,Brazil,1.0,4.0,Copa América,Las Vegas,United States,True,727,0.23363388100414423,0.75,0.17522541075310816
2024-06-24,Brazil,Costa Rica,0.0,0.0,Copa América,Inglewood,United States,True,731,0.23177226634335515,0.75,0.17382919975751637
2024-06-12,United States,Brazil,1.0,1.0,Friendly,Orlando,United States,False,743,0.2262759515492217,0.75,0.1697069636619163
2024-06-08,Mexico,Brazil,2.0,3.0,Friendly,College Station,United States,True,747,0.22447296549695234,0.75,0.16835472412271424
2024-03-26,Spain,Brazil,3.0,3.0,Friendly,Madrid,Spain,False,821,0.1935924699078839,0.75,0.14519435243091292
2026-06-24,Morocco,Haiti,4.0,2.0,FIFA World Cup,Atlanta,United States,True,1,0.9980019986673331,1.5,1.4970029980009996
2026-06-19,Scotland,Morocco,0.0,1.0,FIFA World Cup,Foxborough,United States,True,6,0.9880717128619305,1.5,1.4821075692928958
2026-06-07,Morocco,Norway,1.0,1.0,Friendly,Harrison,United States,True,18,0.9646402934831231,0.75,0.7234802201123423
2026-06-02,Morocco,Madagascar,4.0,0.0,Friendly,Rabat,Morocco,False,23,0.9550419621907147,0.75,0.716281471643036
2026-05-26,Morocco,Burundi,5.0,0.0,Friendly,Salé,Morocco,False,30,0.9417645335842487,0.75,0.7063234001881865
2026-03-31,Morocco,Paraguay,2.0,1.0,Friendly,Lens,France,True,86,0.8419791731684999,0.75,0.631484379876375
2026-03-27,Morocco,Ecuador,1.0,1.0,Friendly,Madrid,Spain,True,90,0.835270211411272,0.75,0.626452658558454
2026-01-18,Morocco,Senegal,3.0,0.0,African Cup of Nations,Rabat,Morocco,False,158,0.7290594501676237,1.1,0.8019653951843861
2026-01-14,Morocco,Nigeria,0.0,0.0,African Cup of Nations,Rabat,Morocco,False,162,0.7232502423798424,1.1,0.7955752666178266
2026-01-09,Morocco,Cameroon,2.0,0.0,African Cup of Nations,Rabat,Morocco,False,167,0.7160537822272085,1.1,0.7876591604499295
2026-01-04,Morocco,Tanzania,1.0,0.0,African Cup of Nations,Rabat,Morocco,False,172,0.7089289280495107,1.1,0.7798218208544618
2025-12-29,Morocco,Zambia,3.0,0.0,African Cup of Nations,Rabat,Morocco,False,178,0.7004726202352524,1.1,0.7705198822587777
2025-12-26,Morocco,Mali,1.0,1.0,African Cup of Nations,Rabat,Morocco,False,181,0.696282367841771,1.1,0.7659106046259482
2025-12-21,Morocco,Comoros,2.0,0.0,African Cup of Nations,Rabat,Morocco,False,186,0.6893542425242224,1.1,0.7582896667766447
2025-12-18,Jordan,Morocco,2.0,3.0,Arab Cup,Lusail,Qatar,True,189,0.6852305006658703,0.75,0.5139228754994027
2025-12-15,Morocco,United Arab Emirates,3.0,0.0,Arab Cup,Al Rayyan,Qatar,True,192,0.6811314271795471,0.75,0.5108485703846604
2025-12-11,Morocco,Syria,1.0,0.0,Arab Cup,Al Rayyan,Qatar,True,196,0.675704113960626,0.75,0.5067780854704695
2025-12-08,Morocco,Saudi Arabia,1.0,0.0,Arab Cup,Lusail,Qatar,True,199,0.6716620276620098,0.75,0.5037465207465073
2025-12-05,Oman,Morocco,0.0,0.0,Arab Cup,Al Rayyan,Qatar,True,202,0.6676441212689289,0.75,0.5007330909516967
2025-12-02,Morocco,Comoros,3.0,1.0,Arab Cup,Al Rayyan,Qatar,True,205,0.6636502501363194,0.75,0.4977376876022396
2025-11-18,Morocco,Uganda,4.0,0.0,Friendly,Tangier,Morocco,False,219,0.6453257828572946,0.75,0.4839943371429709
2025-11-14,Morocco,Mozambique,1.0,0.0,Friendly,Tangier,Morocco,False,223,0.6401837720616471,0.75,0.48013782904623536
2025-10-14,Morocco,Congo,1.0,0.0,FIFA World Cup qualification,Rabat,Morocco,False,254,0.6016977717621094,1.5,0.902546657643164
2025-10-09,Morocco,Bahrain,1.0,0.0,Friendly,Rabat,Morocco,False,259,0.5957107789003212,0.75,0.44678308417524093
2025-09-08,Zambia,Morocco,0.0,2.0,FIFA World Cup qualification,Ndola,Zambia,False,290,0.559898366565402,1.5,0.8398475498481031
2025-09-05,Morocco,Niger,5.0,0.0,FIFA World Cup qualification,Rabat,Morocco,False,293,0.5565490344104649,1.5,0.8348235516156973
2025-06-09,Morocco,Benin,1.0,0.0,Friendly,Fez,Morocco,False,381,0.46673202886549986,0.75,0.3500490216491249
2025-06-06,Morocco,Tunisia,2.0,0.0,Friendly,Fez,Morocco,False,384,0.4639400210916467,0.75,0.34795501581873506
2025-03-25,Morocco,Tanzania,2.0,0.0,FIFA World Cup qualification,Oujda,Morocco,False,457,0.4009173430419921,1.5,0.6013760145629882
2026-06-13,Haiti,Scotland,0.0,1.0,FIFA World Cup,Foxborough,United States,True,12,0.9762857097579093,1.5,1.464428564636864
2026-06-05,Haiti,Peru,1.0,2.0,Friendly,Miami,United States,True,20,0.9607894391523232,0.75,0.7205920793642424
2026-06-02,Haiti,New Zealand,4.0,0.0,Friendly,Fort Lauderdale,United States,True,23,0.9550419621907147,0.75,0.716281471643036
2026-03-31,Haiti,Iceland,1.0,1.0,Friendly,Toronto,Canada,True,86,0.8419791731684999,0.75,0.631484379876375
2026-03-28,Haiti,Tunisia,0.0,1.0,Friendly,Toronto,Canada,True,89,0.8369424234887681,0.75,0.6277068176165761
2025-11-18,Haiti,Nicaragua,2.0,0.0,FIFA World Cup qualification,Willemstad,Curaçao,True,219,0.6453257828572946,1.5,0.9679886742859418
2025-11-13,Haiti,Costa Rica,1.0,0.0,FIFA World Cup qualification,Willemstad,Curaçao,True,224,0.6389046840319162,1.5,0.9583570260478744
2025-10-13,Honduras,Haiti,3.0,0.0,FIFA World Cup qualification,Tegucigalpa,Honduras,False,255,0.6004955788122659,1.5,0.9007433682183988
2025-10-09,Nicaragua,Haiti,0.0,3.0,FIFA World Cup qualification,Managua,Nicaragua,False,259,0.5957107789003212,1.5,0.8935661683504819
2025-09-09,Costa Rica,Haiti,3.0,3.0,FIFA World Cup qualification,San José,Costa Rica,False,289,0.5610192838421706,1.5,0.8415289257632559
2025-09-05,Haiti,Honduras,0.0,0.0,FIFA World Cup qualification,Willemstad,Curaçao,True,293,0.5565490344104649,1.5,0.8348235516156973
2025-06-22,United States,Haiti,2.0,1.0,Gold Cup,Arlington,United States,False,368,0.4790261931887511,1.15,0.5508801221670637
2025-06-19,Trinidad and Tobago,Haiti,1.0,1.0,Gold Cup,Houston,United States,True,371,0.4761606412819894,1.15,0.5475847374742878
2025-06-15,Haiti,Saudi Arabia,0.0,1.0,Gold Cup,San Diego,United States,True,375,0.4723665527410147,1.15,0.5432215356521668
2025-06-10,Haiti,Curaçao,1.0,5.0,FIFA World Cup qualification,Oranjestad,Aruba,True,380,0.46766642700990924,1.5,0.7014996405148639
2025-06-07,Aruba,Haiti,0.0,5.0,FIFA World Cup qualification,Oranjestad,Aruba,False,383,0.46486882963276827,1.5,0.6973032444491524
2025-03-22,Azerbaijan,Haiti,0.0,3.0,Friendly,Sumgait,Azerbaijan,False,460,0.39851904108451414,0.75,0.2988892808133856
2024-11-18,Puerto Rico,Haiti,0.0,3.0,CONCACAF Nations League,Mayagüez,Puerto Rico,False,584,0.3109882962959281,1.1,0.34208712592552093
2024-11-15,Sint Maarten,Haiti,0.0,8.0,CONCACAF Nations League,Mayagüez,Puerto Rico,True,587,0.30912795312868047,1.1,0.3400407484415485
2024-10-14,Aruba,Haiti,3.0,5.0,CONCACAF Nations League,Oranjestad,Aruba,False,619,0.2899635655294032,1.1,0.3189599220823436
2024-10-11,Aruba,Haiti,1.0,3.0,CONCACAF Nations League,Oranjestad,Aruba,False,622,0.2882289930573573,1.1,0.317051892363093
2024-09-09,Haiti,Sint Maarten,6.0,0.0,CONCACAF Nations League,Mayagüez,Puerto Rico,True,654,0.270360236497509,1.1,0.29739626014725995
2024-09-06,Puerto Rico,Haiti,1.0,4.0,CONCACAF Nations League,Mayagüez,Puerto Rico,False,657,0.26874293184439435,1.1,0.2956172250288338
2024-06-09,Barbados,Haiti,1.0,3.0,FIFA World Cup qualification,Bridgetown,Barbados,False,746,0.22492236067332425,1.5,0.33738354100998635
2024-06-06,Haiti,Saint Lucia,2.0,1.0,FIFA World Cup qualification,Bridgetown,Barbados,True,749,0.22357686702670268,1.5,0.33536530054005403
2023-10-15,Haiti,Jamaica,2.0,3.0,CONCACAF Nations League,Port of Spain,Trinidad and Tobago,True,984,0.13973604902722894,1.1,0.15370965392995184
2023-10-12,Suriname,Haiti,1.0,1.0,CONCACAF Nations League,Paramaribo,Suriname,False,987,0.138900142958987,1.1,0.1527901572548857
2023-09-12,Jamaica,Haiti,2.0,2.0,CONCACAF Nations League,Kingston,Jamaica,False,1017,0.13081122834855582,1.1,0.14389235118341143
2026-06-06,Bolivia,Scotland,0.0,4.0,Friendly,Harrison,United States,True,19,0.9627129408911995,0.75,0.7220347056683997
2026-05-30,Scotland,Curaçao,4.0,1.0,Friendly,Glasgow,Scotland,False,26,0.9493288668428895,0.75,0.7119966501321672
2026-03-31,Ivory Coast,Scotland,1.0,0.0,Friendly,Liverpool,England,True,86,0.8419791731684999,0.75,0.631484379876375
2026-03-28,Scotland,Japan,0.0,1.0,Friendly,Glasgow,Scotland,False,89,0.8369424234887681,0.75,0.6277068176165761
2025-11-18,Scotland,Denmark,4.0,2.0,FIFA World Cup qualification,Glasgow,Scotland,False,219,0.6453257828572946,1.5,0.9679886742859418
2025-11-15,Greece,Scotland,3.0,2.0,FIFA World Cup qualification,Piraeus,Greece,False,222,0.6414654208273198,1.5,0.9621981312409797
2025-10-12,Scotland,Belarus,2.0,1.0,FIFA World Cup qualification,Glasgow,Scotland,False,256,0.5992957878455384,1.5,0.8989436817683076
2025-10-09,Scotland,Greece,3.0,1.0,FIFA World Cup qualification,Glasgow,Scotland,False,259,0.5957107789003212,1.5,0.8935661683504819
2025-09-08,Belarus,Scotland,0.0,2.0,FIFA World Cup qualification,Zalaegerszeg,Hungary,True,290,0.559898366565402,1.5,0.8398475498481031
2025-09-05,Denmark,Scotland,0.0,0.0,FIFA World Cup qualification,Copenhagen,Denmark,False,293,0.5565490344104649,1.5,0.8348235516156973
2025-06-09,Liechtenstein,Scotland,0.0,4.0,Friendly,Vaduz,Liechtenstein,False,381,0.46673202886549986,0.75,0.3500490216491249
2025-06-06,Scotland,Iceland,1.0,3.0,Friendly,Glasgow,Scotland,False,384,0.4639400210916467,0.75,0.34795501581873506
2025-03-23,Scotland,Greece,0.0,3.0,UEFA Nations League,Glasgow,Scotland,False,459,0.3993168767363899,1.1,0.4392485644100289
2025-03-20,Greece,Scotland,0.0,1.0,UEFA Nations League,Piraeus,Greece,False,462,0.39692814882588245,1.1,0.43662096370847076
2024-11-18,Poland,Scotland,1.0,2.0,UEFA Nations League,Warsaw,Poland,False,584,0.3109882962959281,1.1,0.34208712592552093
2024-11-15,Scotland,Croatia,1.0,0.0,UEFA Nations League,Glasgow,Scotland,False,587,0.30912795312868047,1.1,0.3400407484415485
2024-10-15,Scotland,Portugal,0.0,0.0,UEFA Nations League,Glasgow,Scotland,False,618,0.2905440729744046,1.1,0.31959848027184506
2024-10-12,Croatia,Scotland,2.0,1.0,UEFA Nations League,Zagreb,Croatia,False,621,0.28880602788595566,1.1,0.3176866306745513
2024-09-08,Portugal,Scotland,2.0,1.0,UEFA Nations League,Lisbon,Portugal,False,655,0.2698200563846868,1.1,0.2968020620231555
2024-09-05,Scotland,Poland,2.0,3.0,UEFA Nations League,Glasgow,Scotland,False,658,0.2682059831084244,1.1,0.2950265814192669
2024-06-23,Scotland,Hungary,0.0,1.0,UEFA Euro,Stuttgart,Germany,True,732,0.23130918504632592,1.3,0.3007019405602237
2024-06-14,Germany,Scotland,5.0,1.0,UEFA Euro,Munich,Germany,False,741,0.22718286797905665,1.3,0.29533772837277367
2024-06-07,Scotland,Finland,2.0,2.0,Friendly,Glasgow,Scotland,False,748,0.22402446821274175,0.75,0.16801835115955632
2024-06-03,Gibraltar,Scotland,0.0,2.0,Friendly,Faro-Loulé,Portugal,True,752,0.2222394221714404,0.75,0.1666795666285803
2024-03-26,Scotland,Northern Ireland,0.0,1.0,Friendly,Glasgow,Scotland,False,821,0.1935924699078839,0.75,0.14519435243091292
2024-03-22,Netherlands,Scotland,4.0,0.0,Friendly,Amsterdam,Netherlands,False,825,0.19204990862075408,0.75,0.14403743146556555
2026-06-25,United States,Turkey,2.0,3.0,FIFA World Cup,Inglewood,United States,False,0,1.0,1.5,1.5
2026-06-19,United States,Australia,2.0,0.0,FIFA World Cup,Seattle,United States,False,6,0.9880717128619305,1.5,1.4821075692928958
2026-06-12,United States,Paraguay,4.0,1.0,FIFA World Cup,Inglewood,United States,False,13,0.9743350896087494,1.5,1.4615026344131241
2026-06-06,United States,Germany,1.0,2.0,Friendly,Chicago,United States,False,19,0.9627129408911995,0.75,0.7220347056683997
2026-05-31,United States,Senegal,3.0,2.0,Friendly,Charlotte,United States,False,25,0.951229424500714,0.75,0.7134220683755355
2026-03-31,United States,Portugal,0.0,2.0,Friendly,Atlanta,United States,False,86,0.8419791731684999,0.75,0.631484379876375
2026-03-28,United States,Belgium,2.0,5.0,Friendly,Atlanta,United States,False,89,0.8369424234887681,0.75,0.6277068176165761
2025-11-18,United States,Uruguay,5.0,1.0,Friendly,Tampa,United States,False,219,0.6453257828572946,0.75,0.4839943371429709
2025-11-15,United States,Paraguay,2.0,1.0,Friendly,Chester,United States,False,222,0.6414654208273198,0.75,0.4810990656204899
2025-10-14,United States,Australia,2.0,1.0,Friendly,Denver,United States,False,254,0.6016977717621094,0.75,0.451273328821582
2025-10-10,United States,Ecuador,1.0,1.0,Friendly,Austin,United States,False,258,0.596903392674358,0.75,0.44767754450576847
2025-09-09,United States,Japan,2.0,0.0,Friendly,Columbus,United States,False,289,0.5610192838421706,0.75,0.42076446288162794
2025-07-02,United States,Guatemala,2.0,1.0,Gold Cup,St. Louis,United States,False,358,0.4887031641990795,1.15,0.5620086388289414
2025-06-29,United States,Costa Rica,2.0,2.0,Gold Cup,Minneapolis,United States,False,361,0.485779724303885,1.15,0.5586466829494677
2025-06-19,United States,Saudi Arabia,1.0,0.0,Gold Cup,Austin,United States,False,371,0.4761606412819894,1.15,0.5475847374742878
2025-06-15,United States,Trinidad and Tobago,5.0,0.0,Gold Cup,San Jose,United States,False,375,0.4723665527410147,1.15,0.5432215356521668
2025-06-07,United States,Turkey,1.0,2.0,Friendly,East Hartford,United States,False,383,0.46486882963276827,0.75,0.3486516222245762
2025-03-20,United States,Panama,0.0,1.0,CONCACAF Nations League,Inglewood,United States,False,462,0.39692814882588245,1.1,0.43662096370847076
2025-01-22,United States,Costa Rica,3.0,0.0,Friendly,Orlando,United States,False,519,0.35416229870357024,0.75,0.2656217240276777
2025-01-18,United States,Venezuela,3.0,1.0,Friendly,Fort Lauderdale,United States,False,523,0.3513403033459978,0.75,0.26350522750949834
2024-11-18,United States,Jamaica,4.0,2.0,CONCACAF Nations League,St. Louis,United States,False,584,0.3109882962959281,1.1,0.34208712592552093
2024-11-14,Jamaica,United States,0.0,1.0,CONCACAF Nations League,Kingston,Jamaica,False,588,0.3085103150663647,1.1,0.3393613465730012
2024-10-12,United States,Panama,2.0,0.0,Friendly,Austin,United States,False,621,0.28880602788595566,0.75,0.21660452091446675
2024-09-10,United States,New Zealand,1.0,1.0,Friendly,Cincinnati,United States,False,653,0.27090149805163766,0.75,0.20317612353872824
2026-06-25,Paraguay,Australia,0.0,0.0,FIFA World Cup,Santa Clara,United States,True,0,1.0,1.5,1.5
2026-06-19,Turkey,Paraguay,0.0,1.0,FIFA World Cup,Santa Clara,United States,True,6,0.9880717128619305,1.5,1.4821075692928958
2026-06-05,Paraguay,Nicaragua,4.0,0.0,Friendly,Asunción,Paraguay,False,20,0.9607894391523232,0.75,0.7205920793642424
2026-03-27,Greece,Paraguay,0.0,1.0,Friendly,Athens,Greece,False,90,0.835270211411272,0.75,0.626452658558454
2025-10-10,Japan,Paraguay,2.0,2.0,Kirin Cup,Osaka,Japan,False,258,0.596903392674358,0.75,0.44767754450576847
2025-09-09,Peru,Paraguay,0.0,1.0,FIFA World Cup qualification,Lima,Peru,False,289,0.5610192838421706,1.5,0.8415289257632559
2025-09-04,Paraguay,Ecuador,0.0,0.0,FIFA World Cup qualification,Asunción,Paraguay,False,294,0.5554370486980182,1.5,0.8331555730470274
2025-06-05,Paraguay,Uruguay,2.0,0.0,FIFA World Cup qualification,Asunción,Paraguay,False,385,0.46301306831122807,1.5,0.6945196024668421
2025-03-25,Colombia,Paraguay,2.0,2.0,FIFA World Cup qualification,Barranquilla,Colombia,False,457,0.4009173430419921,1.5,0.6013760145629882
2025-03-20,Paraguay,Chile,1.0,0.0,FIFA World Cup qualification,Asunción,Paraguay,False,462,0.39692814882588245,1.5,0.5953922232388237
2024-11-19,Bolivia,Paraguay,2.0,2.0,FIFA World Cup qualification,El Alto,Bolivia,False,583,0.31161089527997105,1.5,0.4674163429199566
2024-11-14,Paraguay,Argentina,2.0,1.0,FIFA World Cup qualification,Asunción,Paraguay,False,588,0.3085103150663647,1.5,0.4627654725995471
2024-10-15,Paraguay,Venezuela,2.0,1.0,FIFA World Cup qualification,Asunción,Paraguay,False,618,0.2905440729744046,1.5,0.43581610946160687
2024-10-10,Ecuador,Paraguay,0.0,0.0,FIFA World Cup qualification,Quito,Ecuador,False,623,0.2876531111451154,1.5,0.43147966671767307
2024-09-06,Uruguay,Paraguay,0.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,False,657,0.26874293184439435,1.5,0.4031143977665915
2024-07-02,Costa Rica,Paraguay,2.0,1.0,Copa América,Austin,United States,True,723,0.23551044831306475,0.75,0.17663283623479856
2024-06-24,Colombia,Paraguay,2.0,1.0,Copa América,Houston,United States,True,731,0.23177226634335515,0.75,0.17382919975751637
2024-06-16,Panama,Paraguay,0.0,1.0,Friendly,Panama City,Panama,False,739,0.22809341933962587,0.75,0.1710700645047194
2024-06-11,Chile,Paraguay,3.0,0.0,Friendly,Santiago,Chile,False,744,0.22582385189647586,0.75,0.16936788892235688
2024-06-07,Peru,Paraguay,0.0,0.0,Friendly,Lima,Peru,False,748,0.22402446821274175,0.75,0.16801835115955632
2023-11-21,Paraguay,Colombia,0.0,1.0,FIFA World Cup qualification,Asunción,Paraguay,False,947,0.15046872856567356,1.5,0.22570309284851034
2023-11-16,Chile,Paraguay,0.0,0.0,FIFA World Cup qualification,Santiago,Chile,False,952,0.1489715397008938,1.5,0.2234573095513407
2026-06-13,Australia,Turkey,2.0,0.0,FIFA World Cup,Vancouver,Canada,True,12,0.9762857097579093,1.5,1.464428564636864
2026-03-31,Australia,Curaçao,5.0,1.0,FIFA Series,Melbourne,Australia,False,86,0.8419791731684999,0.75,0.631484379876375
2026-03-27,Australia,Cameroon,1.0,0.0,FIFA Series,Sydney,Australia,False,90,0.835270211411272,0.75,0.626452658558454
2025-11-18,Colombia,Australia,3.0,0.0,Friendly,New York,United States,True,219,0.6453257828572946,0.75,0.4839943371429709
2025-11-14,Australia,Venezuela,0.0,1.0,Friendly,Houston,United States,True,223,0.6401837720616471,0.75,0.48013782904623536
2025-09-09,New Zealand,Australia,1.0,3.0,Soccer Ashes,Auckland,New Zealand,False,289,0.5610192838421706,0.75,0.42076446288162794
2025-09-05,Australia,New Zealand,1.0,0.0,Soccer Ashes,Canberra,Australia,False,293,0.5565490344104649,0.75,0.41741177580784866
2025-06-10,Saudi Arabia,Australia,1.0,2.0,FIFA World Cup qualification,Jeddah,Saudi Arabia,False,380,0.46766642700990924,1.5,0.7014996405148639
2025-06-05,Australia,Japan,1.0,0.0,FIFA World Cup qualification,Perth,Australia,False,385,0.46301306831122807,1.5,0.6945196024668421
